name	ra	dec	micron_flux_12	micron_flux_25	micron_flux_60	micron_flux_100	psc_id	extend_flag	var_flag	obj_id_flag	micron_flux_12_flag	micron_flux_25_flag	micron_flux_60_flag	micron_flux_100_flag	opt_mag	helio_velocity	helio_velocity_error	source	t_type	class
0015+5454	3.84583	54.91028	0.250034540891647	0.258226007223129	2.2233099937439	2.71643924713135	0	0	N	O	1	1	3	3		33448	45	-5		GALAXY
N4675	190.81625	55.01028	0.530884444713593	0.244343057274818	2.49459457397461	4.97737121582031	1	0	N	Z	1	3	3	3	15.3999996185303	4806	150	0	3B	GALAXY
0157+5500	29.4975	55.01139	0.628058314323425	0.250034540891647	1.29121911525726	2.52348041534424	4	0	N	H	1	1	3	1	15.5	8396	18	-1		GALAXY
1123+5503	170.91958	55.05972	0.250034540891647	0.250034540891647	1.76603770256043	3.48337364196777	1	0	N	H	1	1	3	3	15.5	14152	35	-1		GALAXY
1312+5504	198.13542	55.06111	0.250034540891647	0.242102906107903	1.45545899868012	2.18776178359985	1	0	N	Z	1	3	3	3	15	9673	43	3		GALAXY
1811+5504	272.99333	55.06944	0.250034540891647	0.214289039373398	1.33659565448761	2.17270135879517	0	0	N	O	1	3	3	3		17415	23	-5		GALAXY
0709+5504	107.49625	55.0725	0.250034540891647	0.23878113925457	2.84446096420288	4.83058834075928	0	0	N	O	1	2	3	3		9763	79	-1		GALAXY
1621+5510	245.26792	55.16444	0.100000001490116	0.100000001490116	0.824138104915619	2.0511622428894	1	4	N	B	1	1	3	3	16	10196	61	53		GALAXY
1241+5510 M	190.37792	55.17333	0.219785988330841	0.15995579957962	2.10862827301025	2.84446096420288	1	0	N	Z	1	1	2	2	14.5	4942	31	2712	11 P	GALAXY
N6143	245.14792	55.20083	0.100000001490116	0.100000001490116	0.805378496646881	3.09741973876953	1	4	N	Z	1	1	3	3	13.8999996185303	5235	54			GALAXY
1936+5513	294.16167	55.21889	0.250034540891647	0.250034540891647	1.23310470581055	2.71019148826599	0	0	N	O	1	1	3	3		22268	24	-5		GALAXY
1852+5518	283.13583	55.31306	0.250034540891647	0.200909271836281	2.0511622428894	4.48745346069336	1	0	N	H	1	3	3	3	15.5	14519	37	-1		GALAXY
0756+5521	119.12542	55.35722	0.250034540891647	0.330369532108307	1.96788644790649	2.36591935157776	0	0	N	O	1	2	3	3		10563	22	-5		GALAXY
0749+5521	117.27833	55.36972	0.250034540891647	0.250034540891647	1.51008021831513	3.58921885490417	1	0	N	Z	1	1	3	3	15.5	7482	20	631	5	GALAXY
N3982	178.46625	55.40278	0.479733437299728	0.835602998733521	6.91831016540527	15.9955797195435	4	2	0	Z	3	3	3	3	12.4499998092651	1188	27	27	3X R	GALAXY
N6246A	252.30167	55.46667	0.138675585389137	0.114287823438644	1.15080034732819	3.5237090587616	1	4	N	Z	1	1	3	3	14.6999998092651	5271	30			GALAXY
A0537+5531	84.3175	55.52056	0.250034540891647	0.250034540891647	1.46217703819275	1.97242259979248	0	0	N	O	1	1	3	2		17926	37	-502		GALAXY
0714+5534	108.67917	55.57583	0.250034540891647	0.250034540891647	1.24451470375061	2.28034234046936	1	0	N	H	1	1	3	3	15.3999996185303	11633	39	-1		GALAXY
N5908	228.84375	55.59056	0.489778816699982	0.554625749588013	4.32513856887817	15.7398300170898	1	3	9	Z	3	3	3	3	13.5	3309	10	613	3A S	GALAXY
0610+5537A	92.6975	55.62222	0.250034540891647	0.250034540891647	1.50660693645477	2.64240908622742	0	0	N	H	1	1	3	3		15030	30	-1		GALAXY
18510+5540	282.7575	55.6625	0.250034540891647	0.123026885092258	1.25025904178619	2.50610947608948	1	0	N	H	1	2	3	3	15.1999998092651	7276	16	-1		GALAXY
N5905	228.51042	55.69917	0.250034540891647	0.333426415920258	2.72270083427429	7.43019247055054	1	0	N	Z	1	3	3	3	13.6000003814697	3391	9	2134	3B1R	GALAXY
0827+5543	126.82292	55.72306	0.250034540891647	0.250034540891647	1.47231245040894	1.81970083713532	0	0	N	H	1	1	3	3		13390	37	-1		GALAXY
A0525+5544	81.27833	55.74444	0.250034540891647	0.324339598417282	1.64816236495972	3.63077998161316	0	0	N	O	1	1	3	3		7271	23	-502		GALAXY
A0126+5544	21.5525	55.74833	0.100000001490116	0.169824376702309	1.62929606437683	11.6680936813355	3	4	N	O	1	1	2	3		11839	250	-502		GALAXY
0751+5550	117.77667	55.83667	0.250034540891647	0.267916828393936	1.35518932342529	2.70395851135254	1	0	N	Z	1	1	3	3	13.6000003814697	6055	0	3	20 P	GALAXY
0824+5553	126.07875	55.87694	0.250034540891647	0.250034540891647	1.27643859386444	2.62421870231628	1	0	N	Z	1	1	3	3	14.3000001907349	9186	25	0		GALAXY
A0514+5553	78.62292	55.89333	0.250034540891647	0.250034540891647	1.21338880062103	2.61818289756775	0	0	N	O	1	1	3	3		14034	27	-502		GALAXY
0121+5555	20.33583	55.92028	0.250034540891647	0.557185709476471	3.95366621017456	6.3533091545105	0	0	N	O	1	3	3	3		5428	56	-5		GALAXY
N3079	149.64583	55.92139	2.64849996566772	3.5809645652771	50.2342567443848	103.51424407959	4	3	3	Z	3	3	3	3	11.4300003051758	1114	25	27	5B3S	GALAXY
N5278 M	204.94792	55.92417	0.289734363555908	0.277331978082657	1.50660693645477	4.3853063583374	1	0	N	Z	1	1	3	3	13.6000003814697	7569	25	2729	3A P	GALAXY
N3556	167.14667	55.94556	2.24905467033386	4.08319330215454	32.136604309082	80.723518371582	4	8	2	Z	3	3	3	3	10.8999996185303	698	3	26 0	6B S	GALAXY
N5866	226.27958	55.95361	0.317687392234802	0.199067339301109	5.12861442565918	17.0608291625977	4	2	0	Z	3	3	3	3	11.1899995803833	672	9	1	-1A	GALAXY
N6824	295.65125	55.98833	0.508159399032593	0.651628434658051	5.82103204727173	15.346173286438	1	2	1	Z	3	3	3	3	13.1000003814697	3386	30		3A S	GALAXY
0926+5604	141.65292	56.07222	0.386366993188858	0.328095287084579	1.53108727931976	3.1405086517334	1	0	N	Z	1	1	3	3	14.5	7541	20	631	3B S	GALAXY
0543+5605	85.77042	56.09361	0.250034540891647	0.250034540891647	3.12607932090759	9.14113140106201	1	0	N	Z	1	1	3	3	15.3000001907349	3085	20	9 2	2	GALAXY
1620+5609	245.095	56.1225	0.100000001490116	0.100000001490116	0.665273189544678	2.65460562705994	1	4	N	B	1	1	3	3	16	8944	35	53		GALAXY
1342+5608	205.715	56.13722	0.306196331977844	2.32273697853088	23.713737487793	22.2843532562256	1	0	N	Z	1	3	3	3	15	11180	35	2729	15 P	GALAXY
N3353	160.5625	56.22444	0.250034540891647	0.922571361064911	5.18800067901611	6.65273094177246	4	0	N	Z	1	3	3	3	13.4700002670288	948	13	3	10 P	GALAXY
N3888	176.22667	56.24444	0.397191524505615	0.448745399713516	4.67735099792481	11.4551296234131	1	0	1	Z	3	3	3	3	13	2377	24	27	5X4T	GALAXY
	209.45208	56.2825	0.100000001490116	0.316956728696823	0.805378496646881	1.12201833724976	1	4	N	O	1	2	3	3		10234	55			GALAXY
1914+5621	288.72542	56.35028	0.250034540891647	0.305492132902145	2.71019148826599	3.88150358200073	0	2	N	O	1	3	3	3		8701	21	-5		GALAXY
1445+5626	221.28875	56.44139	0.250034540891647	0.250034540891647	1.33967661857605	3.21366024017334	1	0	N	O	1	1	3	3	15	11433	27	2134		GALAXY
N5906	228.67	56.49306	1.21898949146271	1.34896290302277	8.77000713348389	45.7088279724121	4	8	8	Z	3	3	3	3	11.3999996185303	669	5	26 2	5X S	GALAXY
1743+5630	265.94125	56.51528	0.250034540891647	0.15995579957962	1.30617105960846	2.9444215297699	1	0	N	H	1	3	3	3	15.3000001907349	5347	34	-1		GALAXY
N3780	174.15958	56.54806	0.21232445538044	0.396278023719788	2.20292663574219	8.41395092010498	4	4	N	Z	1	1	3	3	12.4700002670288	2416	31	27	5A3S	GALAXY
1748+5637	267.17917	56.62833	0.239883288741112	0.413999646902084	2.64240908622742	5.0118727684021	0	4	N	O	1	3	3	3		19687	55	-5		GALAXY
0423+5638	65.88208	56.63361	0.250034540891647	0.294442147016525	2.19280481338501	5.99791049957275	0	0	N	O	1	2	3	3		4804	58	-5		GALAXY
1749+5641AM	267.30083	56.68472	0.100000001490116	0.100000001490116	0.674528002738953	1.72981655597687	1	4	N	Z	1	1	3	1	15.8000001907349	5261	40			GALAXY
1532+5643 M	233.06375	56.72611	0.250034540891647	0.228559866547585	1.87499451637268	5.12861442565918	1	0	N	Z	1	2	3	3		641	55	2729		GALAXY
1110+5644	167.605	56.74889	0.250034540891647	0.276057779788971	1.66724717617035	2.69153451919556	1	0	N	H	1	1	3	3	15.3000001907349	10195	35	-1		GALAXY
1945+5647	296.49042	56.78611	0.250034540891647	0.310455948114395	1.20503580570221	3.11888933181763	1	0	N	H	1	1	3	3	15.3999996185303	3736	37	-1	5A	GALAXY
N2469	118.5	56.81417	0.262421876192093	0.299916237592697	3.35737633705139	6.28058338165283	4	0	N	Z	1	2	3	3	13.1999998092651	3493	35	27	4 P	GALAXY
2044+5656	311.07375	56.91278	0.298538267612457	0.360578626394272	2.42102861404419	3.66437578201294	0	0	N	O	1	3	3	1		7869	23	-5		GALAXY
N5585	214.55208	56.95667	0.100000001490116	0.100000001490116	1.69433772563934	5.0118727684021	4	4	N	Z	1	1	3	3	11.6599998474121	303	5	2	7X7S	GALAXY
0638+5657	99.73625	56.9625	0.250034540891647	0.450816690921783	2.05589032173157	3.67282342910767	0	0	N	H	1	3	3	3		8242	35	-2		GALAXY
1254+5709	193.51958	57.14389	1.81551539897919	8.51137924194336	33.5737648010254	30.9029541015625	4	0	0	Z	3	3	3	3	14.1000003814697	12518	30	27	5A T	GALAXY
N3683	171.17833	57.1525	1.21898949146271	1.47910821437836	13.7720928192139	29.9916248321533	1	0	1	Z	3	3	3	3	13.5	1686	18	105	5B S	GALAXY
N5879	227.11792	57.18722	0.378442585468292	0.378442585468292	3.53997349739075	10.0693168640137	1	3	1	Z	2	3	3	3	12.3199996948242	775	15	2	4A4T	GALAXY
0721+5711	110.28167	57.19444	0.250034540891647	0.250034540891647	2.02768301963806	2.85759043693542	0	0	N	H	1	1	3	3		13756	47	-2		GALAXY
A1133+5713	173.25792	57.23028	0.250034540891647	0.472063064575195	1.65576994419098	2.10377812385559	1	0	N	Z	1	2	3	2	16	15199	30	2139		GALAXY
N3445	162.88208	57.25694	0.250034540891647	0.258821278810501	2.1978600025177	4.45656299591065	1	0	N	Z	1	1	3	3	13.1599998474121	2026	25	2	9X S	GALAXY
2020+5720	305.15375	57.3425	0.100000001490116	0.272897779941559	1.57398295402527	9.03649425506592	0	4	N	O	1	1	3	3		7605	22	-5		GALAXY
1227+5732	186.83833	57.54833	0.250034540891647	0.250034540891647	1.61064565181732	2.31739473342895	0	0	N	Z	1	1	3	3		11246	36	-1		GALAXY
1145+5755	176.24542	57.925	0.250034540891647	0.250034540891647	1.76603770256043	3.42767763137817	1	0	N	Z	1	1	3	3	13.8999996185303	9253	39	27	5 P	GALAXY
1132+5755	173.16125	57.92556	0.250034540891647	0.266685873270035	1.39315700531006	4.08319330215454	1	0	N	H	1	1	3	3	14.8000001907349	8652	41	-1		GALAXY
N3669	170.65833	57.99139	0.788860142230988	0.250034540891647	1.33045423030853	2.95801210403442	1	0	N	Z	1	1	3	3	12.8999996185303	1940	50	2	6B	GALAXY
N5526NE M	213.075	58.00222	0.250034540891647	0.2243881970644	2.16271877288818	5.03500652313232	1	0	N	Z	1	3	3	3	14.1999998092651	2025	31	27	4A	GALAXY
0720+5804	110.09375	58.06472	0.271019130945206	0.508159399032593	3.47536158561706	8.85115623474121	1	0	0	Z	3	3	3	3	12.6999998092651	3217	20	9 2	3X	GALAXY
N5678	217.65625	58.13833	0.941889524459839	1.24165225028992	9.46237087249756	26.6685943603516	4	3	4	Z	3	3	3	3	12.289999961853	1929	20	22 0	3X3T	GALAXY
N6916	305.61042	58.17861	0.281190097332001	0.297166585922241	2.58821272850037	7.99834251403809	1	0	N	Z	1	3	3	1	15.3000001907349	3103	40	2	4B	GALAXY
2110+5810	317.53458	58.17861	0.250034540891647	0.659173905849457	6.98232364654541	10.5196208953857	0	0	N	O	1	3	3	3		11705	24	-5		GALAXY
0513+5811	78.35917	58.18361	0.355631321668625	0.436515808105469	4.86407232284546	8.72971343994141	0	2	N	H	1	3	3	3		5293	46	-2		GALAXY
N4500	187.26	58.23972	0.369828194379807	0.571478664875031	4.14954090118408	6.29506206512451	1	0	3	Z	3	3	3	3	13.1999998092651	3149	32	27	1B S	GALAXY
0714+5814AM	108.74125	58.24722	0.250034540891647	0.250034540891647	1.52756607532501	3.49945187568665	1	0	N	H	1	1	3	3	16	11944	34	-1		GALAXY
1636+5815	249.06542	58.26528	0.250034540891647	0.222843512892723	2.02301907539368	3.71535277366638	1	0	N	H	1	3	3	3		15687	41	2729		GALAXY
1702+5817AM	255.72	58.29611	0.250034540891647	0.076032638549805	2.48885750770569	4.04575872421265	0	0	N	H	1	2	3	3		31779	59	-202		GALAXY
0730+5821	112.73125	58.35472	0.250034540891647	0.192752480506897	1.74180710315704	3.5237090587616	0	0	N	H	1	2	3	3		11926	100	-2		GALAXY
N4290	184.59583	58.36833	0.250034540891647	0.522396206855774	3.90840911865234	8.45278930664063	1	0	N	Z	1	3	3	3	12.75	3038	22	2712	2B3T	GALAXY
1445+5825	221.485	58.43278	0.250034540891647	0.250034540891647	1.80717396736145	2.76694178581238	3	0	N	O	1	1	3	3		11260	24	2729		GALAXY
0811+5828	122.99417	58.48722	0.250034540891647	0.250034540891647	1.21618616580963	2.84446096420288	4	0	N	Z	1	1	3	3	17	7584	100	516		GALAXY
1346+5833	206.73417	58.56167	0.250034540891647	0.250034540891647	1.33967661857605	1.99067342281342	0	0	N	Z	1	1	3	3		47300	44	27		GALAXY
N4149	182.01583	58.58139	0.250034540891647	0.642687737941742	1.65196204185486	4.26579523086548	1	0	N	Z	1	1	3	3	13.8999996185303	3056	24	27	7X3T	GALAXY
N4814	193.30792	58.61361	0.250034540891647	0.250034540891647	1.77418923377991	6.77641439437866	1	0	N	Z	1	1	3	3	13.1599998474121	2509	23	27	3A3S	GALAXY
N5204	201.93292	58.67417	0.101624876260757	0.202301919460297	2.95801210403442	5.71478605270386	4	4	N	Z	1	1	3	3	12	200	5	2	9A7S	GALAXY
0541+5840	85.35667	58.68056	0.554625749588013	0.916220545768738	14.1579389572144	32.0626945495605	4	2	1	O	3	3	3	3		4448	26	-5		GALAXY
A0755+5845	118.92208	58.75389	0.250034540891647	0.250034540891647	1.30016946792603	2.10377812385559	1	0	N	B	1	1	3	3	16	5756	0	-501		GALAXY
N3963	178.08792	58.77194	0.323593646287918	0.202301919460297	2.19280481338501	6.79203653335571	4	4	N	Z	1	1	3	3	12.5200004577637	3185	20	613	4X2T	GALAXY
N3690	171.42542	58.83806	4.00866746902466	23.9331550598145	119.674072265625	118.576843261719	4	4	5	Z	3	3	3	3	12.3999996185303	3101	32	2712	9B	GALAXY
N5372	208.26958	58.91083	0.250034540891647	0.2243881970644	2.33883690834045	4.62380981445313	1	0	N	Z	1	3	3	3	13.6999998092651	1711	25	11 9	5	GALAXY
A2106+5858	316.66542	58.97611	0.250034540891647	0.250034540891647	1.86637985706329	5.24807500839233	0	0	N	O	1	1	3	1		11941	27	-502		GALAXY
N6286	254.43667	59.01028	0.489778816699982	0.633869707584381	9.77237224578857	23.5504913330078	1	4	2	Z	3	3	3	3	14.1999998092651	5600	300	-5	P	GALAXY
1434+5901	218.74	59.01083	0.378442585468292	1.38038420677185	2.26464438438415	2.32809114456177	4	0	2	Z	3	3	3	3	14.3000001907349	9430	35	27	0	GALAXY
1252+5902	193.14875	59.0475	0.250034540891647	0.271643936634064	1.98152720928192	4.19758987426758	1	0	N	Z	1	3	3	3	14.3999996185303	2522	35	27	6	GALAXY
0725+5903	111.47292	59.05417	0.250034540891647	0.31622776389122	1.75388038158417	2.57039546966553	0	0	N	H	1	1	3	3		13075	30	-1		GALAXY
0445+5903	71.37708	59.06389	0.250034540891647	0.250034540891647	1.48936104774475	3.91741919517517	0	0	N	O	1	1	3	3		4845	47	-1		GALAXY
0728+5905AM	112.18917	59.09194	0.250034540891647	0.250034540891647	1.20503580570221	2.05589032173157	0	0	N	H	1	1	3	3		11855	37	-1		GALAXY
N6750	284.95792	59.09278	0.250034540891647	0.169044092297554	1.32434141635895	3.66437578201294	1	0	N	H	1	2	3	3	13.6999998092651	3721	34	-1	20	GALAXY
I2166	95.62542	59.10722	0.250034540891647	0.250034540891647	1.93196833133698	6.29506206512451	1	0	N	Z	1	1	3	3	13.5	2693	5	2812	4X R	GALAXY
0703+5907	105.92625	59.12417	0.250034540891647	0.298538267612457	1.29717934131622	2.76694178581238	0	0	N	H	1	2	3	3		20736	41	-1		GALAXY
0743+5908	115.78	59.14333	0.250034540891647	0.250034540891647	1.20503580570221	3.5237090587616	1	0	N	H	1	1	3	3		9754	41	-1		GALAXY
1640+5910	250.105	59.1775	0.250034540891647	0.294442147016525	2.432204246521	3.78442549705505	1	0	N	O	1	3	3	3		9088	18	-5		GALAXY
1646+5910	251.51333	59.18083	0.250034540891647	0.250034540891647	1.46217703819275	3.40408158302307	1	0	N	H	1	1	3	3	15.3999996185303	5581	37	-1		GALAXY
N5777	222.49792	59.18167	0.250034540891647	0.250034540891647	2.02301907539368	5.42000865936279	4	0	N	Z	1	1	3	3	14.1999998092651	2126	26	27	3A	GALAXY
0431+5913	67.95542	59.21611	0.301300585269928	0.474241971969604	3.72391700744629	6.79203653335571	0	0	0	H	3	3	3	3		5124	51	-1		GALAXY
1142+5915	175.71375	59.25472	0.250034540891647	0.256448417901993	1.41253745555878	1.99526214599609	1	0	N	Z	1	3	3	3	13.5	3090	17	33	-3 P	GALAXY
0427+5918	66.93875	59.30444	0.304789483547211	0.493173837661743	1.68655300140381	5.15228652954102	3	4	N	H	1	3	3	2		4533	31	-1		GALAXY
N3642	169.85875	59.34833	0.250034540891647	0.250034540891647	1.54170036315918	4.60256576538086	1	0	N	Z	1	1	3	3	11.960000038147	1587	20	9 2	4A1R	GALAXY
I 691	170.97042	59.43111	0.250034540891647	0.679203689098358	3.61409831047058	4.78630018234253	1	0	N	Z	1	3	3	3	14.1999998092651	1210	28	27	11 P	GALAXY
A0443+5926	70.96125	59.44	0.100000001490116	0.651628434658051	1.6749427318573	8.41395092010498	4	4	N	O	1	1	3	3		11129	25	-502		GALAXY
1616+5926 M	244.12417	59.44056	0.100000001490116	0.202301919460297	1.33045423030853	2.57632112503052	1	4	N	O	1	1	3	3	15.6999998092651	4519	55	-5		GALAXY
0715+5928	108.79333	59.44694	0.250034540891647	0.334195017814636	1.65576994419098	3.47536158561706	1	0	N	Z	1	2	3	3	13.3000001907349	3243	70	3509	1	GALAXY
N5985	234.64917	59.48806	0.3326595723629	0.308318763971329	1.68655300140381	7.21107530593872	4	4	N	Z	1	1	3	3	12.1099996566772	2517	4	38 0	3X1R	GALAXY
2006+5929	301.7275	59.49139	0.250034540891647	0.32062691450119	2.2233099937439	4.13047552108765	1	0	N	H	1	3	3	3	15.6999998092651	11132	38	-1		GALAXY
N3043	148.17792	59.54361	0.250034540891647	0.250034540891647	1.32129573822022	3.49140310287476	1	0	N	Z	1	1	3	3	13.3000001907349	2996	20	631	3	GALAXY
N5430 M	209.785	59.56972	0.647142589092255	1.90107846260071	10.3514242172241	20.0909271240234	1	0	1	Z	3	3	3	3	13.0799999237061	2819	74	11 9	3B S	GALAXY
0722+5934	110.69833	59.57889	0.250034540891647	0.403645396232605	2.64849996566772	4.12097549438477	0	0	N	O	1	1	3	3		12248	42	-1		GALAXY
0932+5937	143.21333	59.6225	0.278612107038498	0.25763213634491	1.49279451370239	3.24339652061462	1	0	N	Z	1	1	3	3	15.3000001907349	12100	100	2411		GALAXY
0428+5940	67.15125	59.66778	0.250034540891647	0.223872125148773	2.0701413154602	4.45656299591065	0	0	N	H	1	2	3	3		5025	44	-1		GALAXY
0734+5940	113.50958	59.67528	0.250034540891647	0.260615348815918	1.61435830593109	2.60015940666199	1	0	N	H	1	3	3	3		12058	37	-1		GALAXY
N6393	262.42417	59.67583	0.11994992941618	0.100000001490116	0.758577585220337	2.63633131980896	4	4	N	Z	1	2	3	3	15.3999996185303	8492	32	2700	3B	GALAXY
1000+5941	150.09125	59.67944	0.250034540891647	0.616595029830933	1.30918192863464	1.51705038547516	1	0	N	Z	1	1	3	3	14.1999998092651	3005	34	27	0 P	GALAXY
N5667	217.24083	59.69111	0.250034540891647	0.250034540891647	1.35207271575928	3.24339652061462	1	0	N	Z	1	1	3	3	13.1000003814697	2001	39	3	6 P	GALAXY
1645+5942	251.27833	59.71	0.250034540891647	0.149623572826385	1.73780083656311	3.50751829147339	1	0	N	H	1	3	3	3	14.6999998092651	9003	33	-1	3B	GALAXY
N6670A M	278.23417	59.84833	0.378442585468292	1.01157939434052	8.72971343994141	14.4877185821533	1	0	3	O	3	3	3	3	15.6999998092651	8684	36	-1		GALAXY
1015+5955	153.805	59.92	0.250034540891647	0.250034540891647	1.58489334583283	2.39883279800415	1	0	N	H	1	1	3	3		13274	19	-1		GALAXY
N6946	308.45667	59.98056	12.1059799194336	21.1348934173584	136.458312988281	344.349884033203	4	8	6	Z	3	3	3	3	10.0100002288818	48	2	1	6X1T	GALAXY
N5894	227.635	59.99611	0.203235685825348	0.360578626394272	1.33045423030853	5.71478605270386	1	4	N	Z	1	2	3	3	13.1999998092651	2485	25	2	6B	GALAXY
N6381 M	261.65708	60.05306	0.100000001490116	0.193642199039459	1.40604758262634	3.1477484703064	1	4	N	Z	1	1	3	3	13.6000003814697	3265	50	22 5	5A	GALAXY
0635+6007	98.90583	60.12528	0.221819624304771	0.246603906154633	1.59220886230469	4.09260654449463	1	4	N	Z	1	1	3	3	13.3000001907349	2100	3	2812	5	GALAXY
0349+6011	57.25375	60.19056	0.250034540891647	0.250034540891647	1.64058995246887	3.64753985404968	0	0	N	H	1	1	3	3		5403	30	-1		GALAXY
0358+6012	59.56458	60.20361	0.250034540891647	0.659173905849457	5.47016000747681	7.03072309494019	0	0	N	H	1	3	3	3		8997	38	-2		GALAXY
1428+6016	217.0175	60.26667	0.250034540891647	0.250034540891647	1.33967661857605	2.18272995948791	0	0	N	O	1	1	3	3		15425	38	2729		GALAXY
A0856+6016	134.04792	60.27722	0.387257635593414	0.265460580587387	1.30016946792603	2.02768301963806	1	0	N	B	1	1	3	2	16	11722	300	53		GALAXY
1250+6020	192.57792	60.3375	0.250034540891647	0.250034540891647	1.79887092113495	3.11171650886536	1	0	N	H	1	1	3	3	15.6999998092651	13103	34	-1		GALAXY
0858+6021	134.50375	60.34917	0.250034540891647	0.230674743652344	2.07969641685486	3.17687392234802	1	0	N	Z	1	2	3	3	14.3000001907349	3324	39	0	15	GALAXY
0357+6022	59.28458	60.37167	0.250034540891647	0.228034228086472	1.59220886230469	3.74110555648804	0	0	N	H	1	2	3	3		7834	30	-1		GALAXY
A1313+6027	198.45042	60.45	0.250034540891647	0.250034540891647	1.21898949146271	2.22843551635742	0	0	N	O	1	1	3	3		29781	194	-502		GALAXY
N2460	118.1475	60.48222	0.250034540891647	0.250034540891647	1.44211542606354	5.12861442565918	1	0	N	Z	1	1	3	3	12.5	1450	5	2812	1A5S	GALAXY
0434+6029	68.52792	60.49722	0.273526906967163	0.250034540891647	1.22179973125458	6.29506206512451	0	0	N	O	1	1	3	1		8608	38	-1		GALAXY
I26038	68.40583	60.56722	0.250034540891647	0.287078052759171	3.75837445259094	6.29506206512451	0	0	N	H	1	3	3	3		8478	51	-1		GALAXY
N6701	280.64625	60.60111	0.563637614250183	1.27643859386444	10.1859111785889	21.4289112091064	1	1	2	Z	3	3	3	3	12.8999996185303	3983	33	5	1B	GALAXY
1914+6038	288.72917	60.63972	0.250034540891647	0.105925366282463	1.64437162876129	3.86366987228394	0	0	N	O	1	2	3	3		16990	27	-5		GALAXY
1718+6039	259.51625	60.65667	0.42461958527565	0.580764412879944	4.65586090087891	14.3879852294922	4	3	6	O	3	3	3	3		3862	56	-5		GALAXY
0544+6039AM	86.18833	60.66028	0.416869401931763	0.250034540891647	1.53461694717407	3.63077998161316	1	0	N	H	1	1	3	3		13004	38	-1		GALAXY
N2742	135.90458	60.68056	0.350751876831055	0.633869707584381	3.17687392234802	10.3992004394531	1	2	1	Z	2	3	3	3	12.4099998474121	1289	7	2812	5A3S	GALAXY
N6306 M	256.74667	60.79056	0.250034540891647	0.469894111156464	3.17687392234802	5.11681842803955	1	2	N	Z	1	3	3	3	14.3000001907349	2973	28	0	2B P	GALAXY
N3978 M	178.3875	60.79889	0.250034540891647	0.210862815380096	2.28034234046936	6.69884586334229	1	0	N	Z	1	2	3	3	13.1999998092651	9978	33	27	4X	GALAXY
0412+6048	63.06875	60.79972	0.250034540891647	0.250034540891647	2.25943565368652	6.66806793212891	0	0	N	H	1	1	3	3		1109	50	-1		GALAXY
